ID RUTA,Mes,Año,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compañia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito
,Diciembre,2014,AG,TM,AGUASCALIENTES,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$25,488.00",22,2.55,$13.94,14
,Diciembre,2014,TM,GT,NUEVO LAREDO,LEON,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$12,000.00",22,2.55,$13.94,20
,Diciembre,2014,JC,SP,GUADALAJARA,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$12,096.00",22,2.55,$13.94,9
,Diciembre,2014,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$27,648.00",22,2.55,$13.94,16
,Diciembre,2014,TM,NL,NUEVO LAREDO,APODACA,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,896.00",22,2.55,$13.94,4
,Diciembre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,923.20",22,2.55,$13.94,6
,Diciembre,2014,CO,TM,TORREON,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$12,051.68",22,2.55,$13.94,10
,Diciembre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,616.00",22,2.55,$13.94,6
,Diciembre,2014,QO,SP,SANTA ROSA,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,200.00",22,2.55,$13.94,4
,Diciembre,2014,CH,EM,CHIHUAHUA,LERMA,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$43,800.00",22,2.55,$13.94,30
,Diciembre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$23,893.01",22,2.55,$13.94,16
,Diciembre,2014,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$8,565.70",22,2.55,$13.94,6
,Diciembre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$7,565.70",22,2.55,$13.94,6
,Diciembre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$18,840.00",22,2.55,$13.94,6
,Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$10,371.90",22,2.55,$13.94,6
,Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,232.00",22,2.55,$13.94,6
,Diciembre,2014,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$11,400.00",22,2.55,$13.94,15
,Diciembre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$11,400.00",22,2.55,$13.94,16
,Diciembre,2014,SP,JC,SAN LUIS POTOSI,GUADALAJARA,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$16,416.00",22,2.55,$13.94,6
,Diciembre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$6,739.20",22,2.55,$13.94,6
,Diciembre,2014,NL,TM,APODACA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$9,780.00",22,2.55,$13.94,4
,Diciembre,2014,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$6,912.00",22,2.55,$13.94,6
,Diciembre,2014,JC,TM,EL SALTO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$20,736.00",22,2.55,$13.94,20
,Diciembre,2014,GT,GT,APASEO EL GRANDE,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$4,164.00",22,2.55,$13.94,3
,Diciembre,2014,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$6,588.00",22,2.55,$13.94,6
,Diciembre,2014,CH,GT,CIUDAD JUAREZ,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$40,137.51",22,2.55,$13.94,30
,Diciembre,2014,CH,CH,CIUDAD JUAREZ,DELICIAS,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$7,603.20",22,2.55,$13.94,7
,Diciembre,2014,CH,CH,DELICIAS,CIUDAD JUAREZ,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$7,603.20",22,2.55,$13.94,7
,Diciembre,2014,SP,SP,SAN LUIS POTOSI,SAN LUIS POTOSI,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$2,640.00",22,2.55,$13.94,1
,Diciembre,2014,SP,QO,SAN LUIS POTOSI,QUERETARO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,720.00",22,2.55,$13.94,6
,Diciembre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$24,917.76",22,2.55,$13.94,16
,Diciembre,2014,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$15,897.60",22,2.55,$13.94,6
,Diciembre,2014,CO,GT,RAMOS ARIZPE,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$15,600.00",22,2.55,$13.94,12
,Diciembre,2014,BJ,CH,TIJUANA,CIUDAD JUAREZ,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$53,568.00",22,2.55,$13.94,28
,Diciembre,2014,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$11,272.08",22,2.55,$13.94,15
,Diciembre,2014,CH,CH,CHIHUAHUA,CHIHUAHUA,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$1,440.00",22,2.55,$13.94,1
,Diciembre,2014,QO,AG,QUERETARO,AGUASCALIENTES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,400.00",22,2.55,$13.94,6
,Diciembre,2014,SP,AG,SAN LUIS POTOSI,AGUASCALIENTES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,720.00",22,2.55,$13.94,3
,Diciembre,2014,SP,SP,SAN LUIS POTOSI,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$1,765.59",22,2.55,$13.94,1
,Diciembre,2014,TM,QO,NUEVO LAREDO,QUERETARO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$31,104.00",22,2.55,$13.94,16
,Diciembre,2014,SP,GT,VILLA DE REYES,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$5,880.00",22,2.55,$13.94,4
,Diciembre,2014,SP,NL,VILLA DE REYES,MONTERREY,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$10,800.00",22,2.55,$13.94,9
,Diciembre,2014,SP,JC,VILLA DE REYES,GUADALAJARA,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$14,400.00",22,2.55,$13.94,9
,Diciembre,2014,SP,CH,VILLA DE REYES,CIUDAD JUAREZ,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$42,600.00",22,2.55,$13.94,24
,Diciembre,2014,SP,SP,VILLA DE REYES,SAN LUIS POTOSI,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$2,760.00",22,2.55,$13.94,1
,Diciembre,2014,CO,TM,TORREON,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$16,416.00",22,2.55,$13.94,10
,Diciembre,2014,QO,TM,EL MARQUES,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$29,376.00",22,2.55,$13.94,16
,Diciembre,2014,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$27,648.00",22,2.55,$13.94,20
,Diciembre,2014,AG,TM,AGUASCALIENTES,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$20,736.00",22,2.55,$13.94,14
,Diciembre,2014,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$13,478.40",22,2.55,$13.94,20
,Diciembre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$21,600.00",22,2.55,$13.94,16
,Diciembre,2014,SP,SP,SAN LUIS POTOSI,SAN LUIS POTOSI,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$1,728.00",22,2.55,$13.94,1
,Diciembre,2014,PL,TM,CUAUTLANCINGO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$41,040.00",22,2.55,$13.94,20
,Diciembre,2014,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$26,784.00",22,2.55,$13.94,20
,Diciembre,2014,NL,TM,APODACA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$10,108.80",22,2.55,$13.94,4
,Diciembre,2014,CO,TM,TORREON,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$18,144.00",22,2.55,$13.94,10
,Diciembre,2014,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$10,987.69",22,2.55,$13.94,6
,Diciembre,2014,EM,SP,TENANGO DEL VALLE,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$14,860.80",22,2.55,$13.94,6
,Diciembre,2014,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$32,832.00",22,2.55,$13.94,24
,Diciembre,2014,SP,SP,SAN LUIS POTOSI,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$2,576.39",22,2.55,$13.94,1
,Diciembre,2014,BJ,CH,MEXICALI,CHIHUAHUA,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$41,735.46",22,2.55,$13.94,28
,Septiembre,2014,EM,CS,TLALNEPANTLA,TUXTLA GUTIERREZ,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$24,492.72",22,2.55,$13.61,18
,Septiembre,2014,EM,QO,TLALNEPANTLA,QUERETARO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,483.94",22,2.55,$13.61,4
,Septiembre,2014,CO,PL,SALTILLO,PUEBLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$18,887.67",22,2.55,$13.61,15
,Septiembre,2014,EM,PL,TLALNEPANTLA,PUEBLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,502.51",22,2.55,$13.61,5
,Septiembre,2014,EM,EM,TLALNEPANTLA,TOLUCA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,078.70",22,2.55,$13.61,3
,Septiembre,2014,EM,EM,TLALNEPANTLA,TLALNEPANTLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$2,406.42",22,2.55,$13.61,2
,Septiembre,2014,SP,GT,SAN LUIS POTOSI,SILAO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$7,244.80",22,2.55,$13.61,3
,Septiembre,2014,EM,GT,TOLUCA,SILAO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,420.82",22,2.55,$13.61,6
,Septiembre,2014,EM,GT,TOLUCA,SILAO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,267.77",22,2.55,$13.61,6
,Septiembre,2014,QO,GT,QUERETARO,SILAO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$5,242.90",22,2.55,$13.61,5
,Septiembre,2014,GT,GT,SAN JOSE ITURBIDE,SILAO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$5,560.79",22,2.55,$13.61,4
,Septiembre,2014,GT,CO,SILAO,SALTILLO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$18,631.89",22,2.55,$13.61,16
,Septiembre,2014,HG,SP,TAZYUCA,SAN LUIS POTOSI,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$12,054.82",22,2.55,$13.61,6
,Septiembre,2014,GT,SP,CELAYA,SAN LUIS POTOSI,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$10,558.11",22,2.55,$13.61,5
,Septiembre,2014,TL,SP,TLAXCALA,SAN LUIS POTOSI,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$12,596.70",22,2.55,$13.61,8
,Septiembre,2014,QO,SP,QUERETARO,SAN LUIS POTOSI,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,108.79",22,2.55,$13.61,4
,Septiembre,2014,PL,SP,PUEBLA,SAN LUIS POTOSI,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$16,260.49",22,2.55,$13.61,7
,Septiembre,2014,SP,EM,SAN LUIS POTOSI,TOLUCA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$13,317.14",22,2.55,$13.61,6
,Septiembre,2014,QO,TL,QUERETARO,XALOSTOC ,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$8,617.64",22,2.55,$13.61,4
,Septiembre,2014,QO,AG,QUERETARO,AGUASCALIENTES,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$7,623.38",22,2.55,$13.61,6
,Septiembre,2014,PL,QO,HUEJOTZINGO,QUERETARO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$8,495.92",22,2.55,$13.61,4
,Septiembre,2014,EM,QO,TLALNEPANTLA,QUERETARO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,598.48",22,2.55,$13.61,4
,Septiembre,2014,HG,EM,TAZYUCA ,TLALNEPANTLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$3,694.04",22,2.55,$13.61,3
,Septiembre,2014,QO,EM,QUERETARO,TLALNEPANTLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,606.91",22,2.55,$13.61,4
,Septiembre,2014,EM,HG,TLALNEPANTLA,TAZYUCA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$5,388.10",22,2.55,$13.61,3
,Septiembre,2014,QO,EM,QUERETARO,TLALNEPANTLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,915.88",22,2.55,$13.61,4
,Septiembre,2014,EM,NL,TLALNEPANTLA,MONTERREY,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$14,682.00",22,2.55,$13.61,16
,Septiembre,2014,EM,NL,TOLUCA,MONTERREY,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$11,828.34",22,2.55,$13.61,16
,Octubre,2014,EM,CS,TLALNEPANTLA,TUXTLA GUTIERREZ,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$24,492.72",22,2.55,$13.72,18
,Octubre,2014,EM,QO,TLALNEPANTLA,QUERETARO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,483.94",22,2.55,$13.72,4
,Octubre,2014,CO,PL,SALTILLO,PUEBLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$18,887.67",22,2.55,$13.72,15
,Octubre,2014,EM,PL,TLALNEPANTLA,PUEBLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,502.51",22,2.55,$13.72,5
,Octubre,2014,EM,EM,TLALNEPANTLA,TOLUCA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,078.70",22,2.55,$13.72,3
,Octubre,2014,EM,EM,TLALNEPANTLA,TLALNEPANTLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$2,406.42",22,2.55,$13.72,2
,Octubre,2014,SP,GT,SAN LUIS POTOSI,SILAO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$7,244.80",22,2.55,$13.72,3
,Octubre,2014,EM,GT,TOLUCA,SILAO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,420.82",22,2.55,$13.72,6
,Octubre,2014,EM,GT,TOLUCA,SILAO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,267.77",22,2.55,$13.72,6
,Octubre,2014,QO,GT,QUERETARO,SILAO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$5,242.90",22,2.55,$13.72,5
,Octubre,2014,GT,GT,SAN JOSE ITURBIDE,SILAO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$5,560.79",22,2.55,$13.72,4
,Octubre,2014,GT,CO,SILAO,SALTILLO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$18,631.89",22,2.55,$13.72,16
,Octubre,2014,HG,SP,TAZYUCA,SAN LUIS POTOSI,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$12,054.82",22,2.55,$13.72,6
,Octubre,2014,GT,SP,CELAYA,SAN LUIS POTOSI,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$10,558.11",22,2.55,$13.72,5
,Octubre,2014,TL,SP,TLAXCALA,SAN LUIS POTOSI,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$12,596.70",22,2.55,$13.72,8
,Octubre,2014,QO,SP,QUERETARO,SAN LUIS POTOSI,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,108.79",22,2.55,$13.72,4
,Octubre,2014,PL,SP,PUEBLA,SAN LUIS POTOSI,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$16,260.49",22,2.55,$13.72,7
,Octubre,2014,SP,EM,SAN LUIS POTOSI,TOLUCA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$13,317.14",22,2.55,$13.72,6
,Octubre,2014,QO,TL,QUERETARO,XALOSTOC ,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$8,617.64",22,2.55,$13.72,4
,Octubre,2014,QO,AG,QUERETARO,AGUASCALIENTES,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$7,623.38",22,2.55,$13.72,6
,Octubre,2014,PL,QO,HUEJOTZINGO,QUERETARO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$8,495.92",22,2.55,$13.72,4
,Octubre,2014,EM,QO,TLALNEPANTLA,QUERETARO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,598.48",22,2.55,$13.72,4
,Octubre,2014,HG,EM,TAZYUCA ,TLALNEPANTLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$3,694.04",22,2.55,$13.72,3
,Octubre,2014,QO,EM,QUERETARO,TLALNEPANTLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,606.91",22,2.55,$13.72,4
,Octubre,2014,EM,HG,TLALNEPANTLA,TAZYUCA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$5,388.10",22,2.55,$13.72,3
,Octubre,2014,QO,EM,QUERETARO,TLALNEPANTLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,915.88",22,2.55,$13.72,4
,Octubre,2014,EM,NL,TLALNEPANTLA,MONTERREY,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$14,682.00",22,2.55,$13.72,16
,Octubre,2014,EM,NL,TOLUCA,MONTERREY,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$11,828.34",22,2.55,$13.72,16
,Noviembre,2014,EM,CS,TLALNEPANTLA,TUXTLA GUTIERREZ,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$24,492.72",22,2.55,$13.83,18
,Noviembre,2014,EM,QO,TLALNEPANTLA,QUERETARO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,483.94",22,2.55,$13.83,4
,Noviembre,2014,CO,PL,SALTILLO,PUEBLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$18,887.67",22,2.55,$13.83,15
,Noviembre,2014,EM,PL,TLALNEPANTLA,PUEBLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,502.51",22,2.55,$13.83,5
,Noviembre,2014,EM,EM,TLALNEPANTLA,TOLUCA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,078.70",22,2.55,$13.83,3
,Noviembre,2014,EM,EM,TLALNEPANTLA,TLALNEPANTLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$2,406.42",22,2.55,$13.83,2
,Noviembre,2014,SP,GT,SAN LUIS POTOSI,SILAO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$7,244.80",22,2.55,$13.83,3
,Noviembre,2014,EM,GT,TOLUCA,SILAO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,420.82",22,2.55,$13.83,6
,Noviembre,2014,EM,GT,TOLUCA,SILAO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,267.77",22,2.55,$13.83,6
,Noviembre,2014,QO,GT,QUERETARO,SILAO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$5,242.90",22,2.55,$13.83,5
,Noviembre,2014,GT,GT,SAN JOSE ITURBIDE,SILAO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$5,560.79",22,2.55,$13.83,4
,Noviembre,2014,GT,CO,SILAO,SALTILLO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$18,631.89",22,2.55,$13.83,16
,Noviembre,2014,HG,SP,TAZYUCA,SAN LUIS POTOSI,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$12,054.82",22,2.55,$13.83,6
,Noviembre,2014,GT,SP,CELAYA,SAN LUIS POTOSI,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$10,558.11",22,2.55,$13.83,5
,Noviembre,2014,TL,SP,TLAXCALA,SAN LUIS POTOSI,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$12,596.70",22,2.55,$13.83,8
,Noviembre,2014,QO,SP,QUERETARO,SAN LUIS POTOSI,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,108.79",22,2.55,$13.83,4
,Noviembre,2014,PL,SP,PUEBLA,SAN LUIS POTOSI,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$16,260.49",22,2.55,$13.83,7
,Noviembre,2014,SP,EM,SAN LUIS POTOSI,TOLUCA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$13,317.14",22,2.55,$13.83,6
,Noviembre,2014,QO,TL,QUERETARO,XALOSTOC ,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$8,617.64",22,2.55,$13.83,4
,Noviembre,2014,QO,AG,QUERETARO,AGUASCALIENTES,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$7,623.38",22,2.55,$13.83,6
,Noviembre,2014,PL,QO,HUEJOTZINGO,QUERETARO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$8,495.92",22,2.55,$13.83,4
,Noviembre,2014,EM,QO,TLALNEPANTLA,QUERETARO,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,598.48",22,2.55,$13.83,4
,Noviembre,2014,HG,EM,TAZYUCA ,TLALNEPANTLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$3,694.04",22,2.55,$13.83,3
,Noviembre,2014,QO,EM,QUERETARO,TLALNEPANTLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,606.91",22,2.55,$13.83,4
,Noviembre,2014,EM,HG,TLALNEPANTLA,TAZYUCA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$5,388.10",22,2.55,$13.83,3
,Noviembre,2014,QO,EM,QUERETARO,TLALNEPANTLA,INTLOGIS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$6,915.88",22,2.55,$13.83,4
